pair_id,event_id,threshold,category_id,category_name,register,n_category,n_total,n_assigned,p_all,p_assigned
P07,2024_LasVegas_GP,0.35,19,Race lead holding,HIGHLIGHT,3,105,97,0.0285714285714285,0.0309278350515463
P07,2024_LasVegas_GP,0.35,20,Wing & car damage,HIGHLIGHT,3,105,97,0.0285714285714285,0.0309278350515463
P07,2024_LasVegas_GP,0.35,21,Braking & lockups,HIGHLIGHT,3,105,97,0.0285714285714285,0.0309278350515463
P07,2024_LasVegas_GP,0.35,22,Wheel-to-wheel,HIGHLIGHT,0,105,97,0.0,0.0
P07,2024_LasVegas_GP,0.35,23,Circuit action,HIGHLIGHT,1,105,97,0.0095238095238095,0.0103092783505154
P07,2024_LasVegas_GP,0.35,24,Inter-car distance,HIGHLIGHT,4,105,97,0.0380952380952381,0.0412371134020618
P07,2024_LasVegas_GP,0.35,25,Driver & team references,HIGHLIGHT,2,105,97,0.019047619047619,0.0206185567010309
P07,2024_LasVegas_GP,0.35,26,Defending & attacking,HIGHLIGHT,5,105,97,0.0476190476190476,0.0515463917525773
P07,2024_LasVegas_GP,0.35,27,Overtake battles,HIGHLIGHT,14,105,97,0.1333333333333333,0.1443298969072164
P07,2024_LasVegas_GP,0.35,28,Corner battles,HIGHLIGHT,5,105,97,0.0476190476190476,0.0515463917525773
P07,2024_LasVegas_GP,0.35,29,Corner specific moves,HIGHLIGHT,0,105,97,0.0,0.0
P07,2024_LasVegas_GP,0.35,30,Lap pace & timing,HIGHLIGHT,1,105,97,0.0095238095238095,0.0103092783505154
P07,2024_LasVegas_GP,0.35,31,Race leader changes,HIGHLIGHT,0,105,97,0.0,0.0
P07,2024_LasVegas_GP,0.35,32,Front position changes,HIGHLIGHT,5,105,97,0.0476190476190476,0.0515463917525773
P07,2024_LasVegas_GP,0.35,33,Field position changes,HIGHLIGHT,4,105,97,0.0380952380952381,0.0412371134020618
P07,2024_LasVegas_GP,0.4,0,DRS-assisted battles,HIGHLIGHT,3,105,89,0.0285714285714285,0.0337078651685393
P07,2024_LasVegas_GP,0.4,1,Time penalties,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,2,Lights-out race starts,HIGHLIGHT,1,105,89,0.0095238095238095,0.0112359550561797
P07,2024_LasVegas_GP,0.4,3,Mirror checks defending,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,4,Race start launch,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,5,Weather conditions,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,6,Grand Prix wins,HIGHLIGHT,5,105,89,0.0476190476190476,0.0561797752808988
P07,2024_LasVegas_GP,0.4,7,Race start lights,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,8,Race control flags,HIGHLIGHT,1,105,89,0.0095238095238095,0.0112359550561797
P07,2024_LasVegas_GP,0.4,9,Formula 1 milestones,HIGHLIGHT,3,105,89,0.0285714285714285,0.0337078651685393
P07,2024_LasVegas_GP,0.4,10,Chicane moves,HIGHLIGHT,1,105,89,0.0095238095238095,0.0112359550561797
P07,2024_LasVegas_GP,0.4,11,Team radio celebrations,HIGHLIGHT,1,105,89,0.0095238095238095,0.0112359550561797
P07,2024_LasVegas_GP,0.4,12,Podium finishes,HIGHLIGHT,3,105,89,0.0285714285714285,0.0337078651685393
P07,2024_LasVegas_GP,0.4,13,Championship & title,HIGHLIGHT,8,105,89,0.0761904761904762,0.0898876404494382
P07,2024_LasVegas_GP,0.4,14,Pit stops,HIGHLIGHT,5,105,89,0.0476190476190476,0.0561797752808988
P07,2024_LasVegas_GP,0.4,15,Tires & compounds,HIGHLIGHT,3,105,89,0.0285714285714285,0.0337078651685393
P07,2024_LasVegas_GP,0.4,16,Safety car deployment,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,17,Gap & pace,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,18,Team dynamics,HIGHLIGHT,8,105,89,0.0761904761904762,0.0898876404494382
P07,2024_LasVegas_GP,0.4,19,Race lead holding,HIGHLIGHT,2,105,89,0.019047619047619,0.0224719101123595
P07,2024_LasVegas_GP,0.4,20,Wing & car damage,HIGHLIGHT,1,105,89,0.0095238095238095,0.0112359550561797
P07,2024_LasVegas_GP,0.4,21,Braking & lockups,HIGHLIGHT,3,105,89,0.0285714285714285,0.0337078651685393
P07,2024_LasVegas_GP,0.4,22,Wheel-to-wheel,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,23,Circuit action,HIGHLIGHT,1,105,89,0.0095238095238095,0.0112359550561797
P07,2024_LasVegas_GP,0.4,24,Inter-car distance,HIGHLIGHT,4,105,89,0.0380952380952381,0.0449438202247191
P07,2024_LasVegas_GP,0.4,25,Driver & team references,HIGHLIGHT,2,105,89,0.019047619047619,0.0224719101123595
P07,2024_LasVegas_GP,0.4,26,Defending & attacking,HIGHLIGHT,5,105,89,0.0476190476190476,0.0561797752808988
P07,2024_LasVegas_GP,0.4,27,Overtake battles,HIGHLIGHT,14,105,89,0.1333333333333333,0.1573033707865168
P07,2024_LasVegas_GP,0.4,28,Corner battles,HIGHLIGHT,5,105,89,0.0476190476190476,0.0561797752808988
P07,2024_LasVegas_GP,0.4,29,Corner specific moves,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,30,Lap pace & timing,HIGHLIGHT,1,105,89,0.0095238095238095,0.0112359550561797
P07,2024_LasVegas_GP,0.4,31,Race leader changes,HIGHLIGHT,0,105,89,0.0,0.0
P07,2024_LasVegas_GP,0.4,32,Front position changes,HIGHLIGHT,5,105,89,0.0476190476190476,0.0561797752808988
P07,2024_LasVegas_GP,0.4,33,Field position changes,HIGHLIGHT,4,105,89,0.0380952380952381,0.0449438202247191
P07,2024_LasVegas_GP,0.45,0,DRS-assisted battles,HIGHLIGHT,3,105,84,0.0285714285714285,0.0357142857142857
P07,2024_LasVegas_GP,0.45,1,Time penalties,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,2,Lights-out race starts,HIGHLIGHT,1,105,84,0.0095238095238095,0.0119047619047619
P07,2024_LasVegas_GP,0.45,3,Mirror checks defending,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,4,Race start launch,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,5,Weather conditions,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,6,Grand Prix wins,HIGHLIGHT,5,105,84,0.0476190476190476,0.0595238095238095
P07,2024_LasVegas_GP,0.45,7,Race start lights,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,8,Race control flags,HIGHLIGHT,1,105,84,0.0095238095238095,0.0119047619047619
P07,2024_LasVegas_GP,0.45,9,Formula 1 milestones,HIGHLIGHT,3,105,84,0.0285714285714285,0.0357142857142857
P07,2024_LasVegas_GP,0.45,10,Chicane moves,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,11,Team radio celebrations,HIGHLIGHT,1,105,84,0.0095238095238095,0.0119047619047619
P07,2024_LasVegas_GP,0.45,12,Podium finishes,HIGHLIGHT,2,105,84,0.019047619047619,0.0238095238095238
P07,2024_LasVegas_GP,0.45,13,Championship & title,HIGHLIGHT,8,105,84,0.0761904761904762,0.0952380952380952
P07,2024_LasVegas_GP,0.45,14,Pit stops,HIGHLIGHT,5,105,84,0.0476190476190476,0.0595238095238095
P07,2024_LasVegas_GP,0.45,15,Tires & compounds,HIGHLIGHT,3,105,84,0.0285714285714285,0.0357142857142857
P07,2024_LasVegas_GP,0.45,16,Safety car deployment,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,17,Gap & pace,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,18,Team dynamics,HIGHLIGHT,8,105,84,0.0761904761904762,0.0952380952380952
P07,2024_LasVegas_GP,0.45,19,Race lead holding,HIGHLIGHT,2,105,84,0.019047619047619,0.0238095238095238
P07,2024_LasVegas_GP,0.45,20,Wing & car damage,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,21,Braking & lockups,HIGHLIGHT,3,105,84,0.0285714285714285,0.0357142857142857
P07,2024_LasVegas_GP,0.45,22,Wheel-to-wheel,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,23,Circuit action,HIGHLIGHT,1,105,84,0.0095238095238095,0.0119047619047619
P07,2024_LasVegas_GP,0.45,24,Inter-car distance,HIGHLIGHT,4,105,84,0.0380952380952381,0.0476190476190476
P07,2024_LasVegas_GP,0.45,25,Driver & team references,HIGHLIGHT,2,105,84,0.019047619047619,0.0238095238095238
P07,2024_LasVegas_GP,0.45,26,Defending & attacking,HIGHLIGHT,5,105,84,0.0476190476190476,0.0595238095238095
P07,2024_LasVegas_GP,0.45,27,Overtake battles,HIGHLIGHT,14,105,84,0.1333333333333333,0.1666666666666666
P07,2024_LasVegas_GP,0.45,28,Corner battles,HIGHLIGHT,3,105,84,0.0285714285714285,0.0357142857142857
P07,2024_LasVegas_GP,0.45,29,Corner specific moves,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,30,Lap pace & timing,HIGHLIGHT,1,105,84,0.0095238095238095,0.0119047619047619
P07,2024_LasVegas_GP,0.45,31,Race leader changes,HIGHLIGHT,0,105,84,0.0,0.0
P07,2024_LasVegas_GP,0.45,32,Front position changes,HIGHLIGHT,5,105,84,0.0476190476190476,0.0595238095238095
P07,2024_LasVegas_GP,0.45,33,Field position changes,HIGHLIGHT,4,105,84,0.0380952380952381,0.0476190476190476
P07,2024_LasVegas_GP,0.35,0,DRS-assisted battles,FULL_RACE,18,1344,1113,0.0133928571428571,0.0161725067385444
P07,2024_LasVegas_GP,0.35,1,Time penalties,FULL_RACE,13,1344,1113,0.009672619047619,0.0116801437556154
P07,2024_LasVegas_GP,0.35,2,Lights-out race starts,FULL_RACE,18,1344,1113,0.0133928571428571,0.0161725067385444
P07,2024_LasVegas_GP,0.35,3,Mirror checks defending,FULL_RACE,7,1344,1113,0.0052083333333333,0.0062893081761006
P07,2024_LasVegas_GP,0.35,4,Race start launch,FULL_RACE,6,1344,1113,0.0044642857142857,0.0053908355795148
P07,2024_LasVegas_GP,0.35,5,Weather conditions,FULL_RACE,8,1344,1113,0.0059523809523809,0.0071877807726864
P07,2024_LasVegas_GP,0.35,6,Grand Prix wins,FULL_RACE,109,1344,1113,0.0811011904761904,0.0979335130278526
P07,2024_LasVegas_GP,0.35,7,Race start lights,FULL_RACE,8,1344,1113,0.0059523809523809,0.0071877807726864
P07,2024_LasVegas_GP,0.35,8,Race control flags,FULL_RACE,6,1344,1113,0.0044642857142857,0.0053908355795148
P07,2024_LasVegas_GP,0.35,9,Formula 1 milestones,FULL_RACE,30,1344,1113,0.0223214285714285,0.0269541778975741
P07,2024_LasVegas_GP,0.35,10,Chicane moves,FULL_RACE,1,1344,1113,0.0007440476190476,0.0008984725965858
P07,2024_LasVegas_GP,0.35,11,Team radio celebrations,FULL_RACE,37,1344,1113,0.0275297619047619,0.0332434860736747
P07,2024_LasVegas_GP,0.35,12,Podium finishes,FULL_RACE,25,1344,1113,0.0186011904761904,0.0224618149146451
P07,2024_LasVegas_GP,0.35,13,Championship & title,FULL_RACE,80,1344,1113,0.0595238095238095,0.0718778077268643
P07,2024_LasVegas_GP,0.35,14,Pit stops,FULL_RACE,32,1344,1113,0.0238095238095238,0.0287511230907457
P07,2024_LasVegas_GP,0.35,15,Tires & compounds,FULL_RACE,58,1344,1113,0.0431547619047619,0.0521114106019766
P07,2024_LasVegas_GP,0.35,16,Safety car deployment,FULL_RACE,21,1344,1113,0.015625,0.0188679245283018
P07,2024_LasVegas_GP,0.35,17,Gap & pace,FULL_RACE,36,1344,1113,0.0267857142857142,0.0323450134770889
P07,2024_LasVegas_GP,0.35,18,Team dynamics,FULL_RACE,109,1344,1113,0.0811011904761904,0.0979335130278526
P07,2024_LasVegas_GP,0.35,19,Race lead holding,FULL_RACE,16,1344,1113,0.0119047619047619,0.0143755615453728
P07,2024_LasVegas_GP,0.35,20,Wing & car damage,FULL_RACE,22,1344,1113,0.0163690476190476,0.0197663971248876
P07,2024_LasVegas_GP,0.35,21,Braking & lockups,FULL_RACE,37,1344,1113,0.0275297619047619,0.0332434860736747
P07,2024_LasVegas_GP,0.35,22,Wheel-to-wheel,FULL_RACE,4,1344,1113,0.0029761904761904,0.0035938903863432
P07,2024_LasVegas_GP,0.35,23,Circuit action,FULL_RACE,27,1344,1113,0.0200892857142857,0.0242587601078167
P07,2024_LasVegas_GP,0.35,24,Inter-car distance,FULL_RACE,26,1344,1113,0.019345238095238,0.0233602875112309
P07,2024_LasVegas_GP,0.35,25,Driver & team references,FULL_RACE,34,1344,1113,0.025297619047619,0.0305480682839173
P07,2024_LasVegas_GP,0.35,26,Defending & attacking,FULL_RACE,27,1344,1113,0.0200892857142857,0.0242587601078167
P07,2024_LasVegas_GP,0.35,27,Overtake battles,FULL_RACE,121,1344,1113,0.0900297619047619,0.1087151841868823
P07,2024_LasVegas_GP,0.35,28,Corner battles,FULL_RACE,10,1344,1113,0.0074404761904761,0.008984725965858
P07,2024_LasVegas_GP,0.35,29,Corner specific moves,FULL_RACE,16,1344,1113,0.0119047619047619,0.0143755615453728
P07,2024_LasVegas_GP,0.35,30,Lap pace & timing,FULL_RACE,55,1344,1113,0.040922619047619,0.0494159928122192
P07,2024_LasVegas_GP,0.35,31,Race leader changes,FULL_RACE,43,1344,1113,0.0319940476190476,0.0386343216531895
P07,2024_LasVegas_GP,0.35,32,Front position changes,FULL_RACE,23,1344,1113,0.0171130952380952,0.0206648697214734
P07,2024_LasVegas_GP,0.35,33,Field position changes,FULL_RACE,30,1344,1113,0.0223214285714285,0.0269541778975741
P07,2024_LasVegas_GP,0.4,0,DRS-assisted battles,FULL_RACE,17,1344,1033,0.0126488095238095,0.0164569215876089
P07,2024_LasVegas_GP,0.4,1,Time penalties,FULL_RACE,12,1344,1033,0.0089285714285714,0.0116166505324298
P07,2024_LasVegas_GP,0.4,2,Lights-out race starts,FULL_RACE,5,1344,1033,0.003720238095238,0.004840271055179
P07,2024_LasVegas_GP,0.4,3,Mirror checks defending,FULL_RACE,6,1344,1033,0.0044642857142857,0.0058083252662149
P07,2024_LasVegas_GP,0.4,4,Race start launch,FULL_RACE,5,1344,1033,0.003720238095238,0.004840271055179
P07,2024_LasVegas_GP,0.4,5,Weather conditions,FULL_RACE,6,1344,1033,0.0044642857142857,0.0058083252662149
P07,2024_LasVegas_GP,0.4,6,Grand Prix wins,FULL_RACE,108,1344,1033,0.0803571428571428,0.1045498547918683
P07,2024_LasVegas_GP,0.4,7,Race start lights,FULL_RACE,7,1344,1033,0.0052083333333333,0.0067763794772507
P07,2024_LasVegas_GP,0.4,8,Race control flags,FULL_RACE,6,1344,1033,0.0044642857142857,0.0058083252662149
P07,2024_LasVegas_GP,0.4,9,Formula 1 milestones,FULL_RACE,30,1344,1033,0.0223214285714285,0.0290416263310745
P07,2024_LasVegas_GP,0.4,10,Chicane moves,FULL_RACE,1,1344,1033,0.0007440476190476,0.0009680542110358
P07,2024_LasVegas_GP,0.4,11,Team radio celebrations,FULL_RACE,29,1344,1033,0.0215773809523809,0.0280735721200387
P07,2024_LasVegas_GP,0.4,12,Podium finishes,FULL_RACE,24,1344,1033,0.0178571428571428,0.0232333010648596
P07,2024_LasVegas_GP,0.4,13,Championship & title,FULL_RACE,74,1344,1033,0.0550595238095238,0.0716360116166505
P07,2024_LasVegas_GP,0.4,14,Pit stops,FULL_RACE,31,1344,1033,0.0230654761904761,0.0300096805421103
P07,2024_LasVegas_GP,0.4,15,Tires & compounds,FULL_RACE,57,1344,1033,0.0424107142857142,0.0551790900290416
P07,2024_LasVegas_GP,0.4,16,Safety car deployment,FULL_RACE,18,1344,1033,0.0133928571428571,0.0174249757986447
P07,2024_LasVegas_GP,0.4,17,Gap & pace,FULL_RACE,29,1344,1033,0.0215773809523809,0.0280735721200387
P07,2024_LasVegas_GP,0.4,18,Team dynamics,FULL_RACE,103,1344,1033,0.0766369047619047,0.0997095837366892
P07,2024_LasVegas_GP,0.4,19,Race lead holding,FULL_RACE,15,1344,1033,0.0111607142857142,0.0145208131655372
P07,2024_LasVegas_GP,0.4,20,Wing & car damage,FULL_RACE,17,1344,1033,0.0126488095238095,0.0164569215876089
P07,2024_LasVegas_GP,0.4,21,Braking & lockups,FULL_RACE,31,1344,1033,0.0230654761904761,0.0300096805421103
P07,2024_LasVegas_GP,0.4,22,Wheel-to-wheel,FULL_RACE,4,1344,1033,0.0029761904761904,0.0038722168441432
P07,2024_LasVegas_GP,0.4,23,Circuit action,FULL_RACE,25,1344,1033,0.0186011904761904,0.0242013552758954
P07,2024_LasVegas_GP,0.4,24,Inter-car distance,FULL_RACE,25,1344,1033,0.0186011904761904,0.0242013552758954
P07,2024_LasVegas_GP,0.4,25,Driver & team references,FULL_RACE,34,1344,1033,0.025297619047619,0.0329138431752178
P07,2024_LasVegas_GP,0.4,26,Defending & attacking,FULL_RACE,26,1344,1033,0.019345238095238,0.0251694094869312
P07,2024_LasVegas_GP,0.4,27,Overtake battles,FULL_RACE,119,1344,1033,0.0885416666666666,0.1151984511132623
P07,2024_LasVegas_GP,0.4,28,Corner battles,FULL_RACE,8,1344,1033,0.0059523809523809,0.0077444336882865
P07,2024_LasVegas_GP,0.4,29,Corner specific moves,FULL_RACE,16,1344,1033,0.0119047619047619,0.015488867376573
P07,2024_LasVegas_GP,0.4,30,Lap pace & timing,FULL_RACE,55,1344,1033,0.040922619047619,0.0532429816069699
P07,2024_LasVegas_GP,0.4,31,Race leader changes,FULL_RACE,43,1344,1033,0.0319940476190476,0.0416263310745401
P07,2024_LasVegas_GP,0.4,32,Front position changes,FULL_RACE,21,1344,1033,0.015625,0.0203291384317521
P07,2024_LasVegas_GP,0.4,33,Field position changes,FULL_RACE,26,1344,1033,0.019345238095238,0.0251694094869312
P07,2024_LasVegas_GP,0.45,0,DRS-assisted battles,FULL_RACE,16,1344,938,0.0119047619047619,0.0170575692963752
P07,2024_LasVegas_GP,0.45,1,Time penalties,FULL_RACE,12,1344,938,0.0089285714285714,0.0127931769722814
P07,2024_LasVegas_GP,0.45,2,Lights-out race starts,FULL_RACE,3,1344,938,0.0022321428571428,0.0031982942430703
P07,2024_LasVegas_GP,0.45,3,Mirror checks defending,FULL_RACE,6,1344,938,0.0044642857142857,0.0063965884861407
P07,2024_LasVegas_GP,0.45,4,Race start launch,FULL_RACE,3,1344,938,0.0022321428571428,0.0031982942430703
P07,2024_LasVegas_GP,0.45,5,Weather conditions,FULL_RACE,5,1344,938,0.003720238095238,0.0053304904051172
P07,2024_LasVegas_GP,0.45,6,Grand Prix wins,FULL_RACE,108,1344,938,0.0803571428571428,0.115138592750533
P07,2024_LasVegas_GP,0.45,7,Race start lights,FULL_RACE,6,1344,938,0.0044642857142857,0.0063965884861407
P07,2024_LasVegas_GP,0.45,8,Race control flags,FULL_RACE,6,1344,938,0.0044642857142857,0.0063965884861407
P07,2024_LasVegas_GP,0.45,9,Formula 1 milestones,FULL_RACE,28,1344,938,0.0208333333333333,0.0298507462686567
P07,2024_LasVegas_GP,0.45,10,Chicane moves,FULL_RACE,1,1344,938,0.0007440476190476,0.0010660980810234
P07,2024_LasVegas_GP,0.45,11,Team radio celebrations,FULL_RACE,19,1344,938,0.0141369047619047,0.0202558635394456
P07,2024_LasVegas_GP,0.45,12,Podium finishes,FULL_RACE,23,1344,938,0.0171130952380952,0.0245202558635394
P07,2024_LasVegas_GP,0.45,13,Championship & title,FULL_RACE,62,1344,938,0.0461309523809523,0.0660980810234541
P07,2024_LasVegas_GP,0.45,14,Pit stops,FULL_RACE,30,1344,938,0.0223214285714285,0.0319829424307036
P07,2024_LasVegas_GP,0.45,15,Tires & compounds,FULL_RACE,55,1344,938,0.040922619047619,0.0586353944562899
P07,2024_LasVegas_GP,0.45,16,Safety car deployment,FULL_RACE,12,1344,938,0.0089285714285714,0.0127931769722814
P07,2024_LasVegas_GP,0.45,17,Gap & pace,FULL_RACE,23,1344,938,0.0171130952380952,0.0245202558635394
P07,2024_LasVegas_GP,0.45,18,Team dynamics,FULL_RACE,95,1344,938,0.0706845238095238,0.1012793176972281
P07,2024_LasVegas_GP,0.45,19,Race lead holding,FULL_RACE,15,1344,938,0.0111607142857142,0.0159914712153518
P07,2024_LasVegas_GP,0.45,20,Wing & car damage,FULL_RACE,7,1344,938,0.0052083333333333,0.0074626865671641
P07,2024_LasVegas_GP,0.45,21,Braking & lockups,FULL_RACE,24,1344,938,0.0178571428571428,0.0255863539445629
P07,2024_LasVegas_GP,0.45,22,Wheel-to-wheel,FULL_RACE,4,1344,938,0.0029761904761904,0.0042643923240938
P07,2024_LasVegas_GP,0.45,23,Circuit action,FULL_RACE,24,1344,938,0.0178571428571428,0.0255863539445629
P07,2024_LasVegas_GP,0.45,24,Inter-car distance,FULL_RACE,23,1344,938,0.0171130952380952,0.0245202558635394
P07,2024_LasVegas_GP,0.45,25,Driver & team references,FULL_RACE,33,1344,938,0.0245535714285714,0.0351812366737739
P07,2024_LasVegas_GP,0.45,26,Defending & attacking,FULL_RACE,22,1344,938,0.0163690476190476,0.0234541577825159
P07,2024_LasVegas_GP,0.45,27,Overtake battles,FULL_RACE,114,1344,938,0.0848214285714285,0.1215351812366737
P07,2024_LasVegas_GP,0.45,28,Corner battles,FULL_RACE,7,1344,938,0.0052083333333333,0.0074626865671641
P07,2024_LasVegas_GP,0.45,29,Corner specific moves,FULL_RACE,13,1344,938,0.009672619047619,0.0138592750533049
P07,2024_LasVegas_GP,0.45,30,Lap pace & timing,FULL_RACE,53,1344,938,0.0394345238095238,0.056503198294243
P07,2024_LasVegas_GP,0.45,31,Race leader changes,FULL_RACE,42,1344,938,0.03125,0.044776119402985
P07,2024_LasVegas_GP,0.45,32,Front position changes,FULL_RACE,21,1344,938,0.015625,0.0223880597014925
P07,2024_LasVegas_GP,0.45,33,Field position changes,FULL_RACE,23,1344,938,0.0171130952380952,0.0245202558635394
P08,2024_Qatar_GP,0.35,0,DRS-assisted battles,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,1,Time penalties,HIGHLIGHT,7,55,54,0.1272727272727272,0.1296296296296296
P08,2024_Qatar_GP,0.35,2,Lights-out race starts,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,3,Mirror checks defending,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.35,4,Race start launch,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.35,5,Weather conditions,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,6,Grand Prix wins,HIGHLIGHT,6,55,54,0.109090909090909,0.1111111111111111
P08,2024_Qatar_GP,0.35,7,Race start lights,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.35,8,Race control flags,HIGHLIGHT,3,55,54,0.0545454545454545,0.0555555555555555
P08,2024_Qatar_GP,0.35,9,Formula 1 milestones,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,10,Chicane moves,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,11,Team radio celebrations,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,12,Podium finishes,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,13,Championship & title,HIGHLIGHT,2,55,54,0.0363636363636363,0.037037037037037
P08,2024_Qatar_GP,0.35,14,Pit stops,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,15,Tires & compounds,HIGHLIGHT,4,55,54,0.0727272727272727,0.074074074074074
P08,2024_Qatar_GP,0.35,16,Safety car deployment,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,17,Gap & pace,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,18,Team dynamics,HIGHLIGHT,4,55,54,0.0727272727272727,0.074074074074074
P08,2024_Qatar_GP,0.35,19,Race lead holding,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.35,20,Wing & car damage,HIGHLIGHT,2,55,54,0.0363636363636363,0.037037037037037
P08,2024_Qatar_GP,0.35,21,Braking & lockups,HIGHLIGHT,3,55,54,0.0545454545454545,0.0555555555555555
P08,2024_Qatar_GP,0.35,22,Wheel-to-wheel,HIGHLIGHT,3,55,54,0.0545454545454545,0.0555555555555555
P08,2024_Qatar_GP,0.35,23,Circuit action,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.35,24,Inter-car distance,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.35,25,Driver & team references,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,26,Defending & attacking,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.35,27,Overtake battles,HIGHLIGHT,5,55,54,0.0909090909090909,0.0925925925925925
P08,2024_Qatar_GP,0.35,28,Corner battles,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.35,29,Corner specific moves,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,30,Lap pace & timing,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.35,31,Race leader changes,HIGHLIGHT,2,55,54,0.0363636363636363,0.037037037037037
P08,2024_Qatar_GP,0.35,32,Front position changes,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.35,33,Field position changes,HIGHLIGHT,4,55,54,0.0727272727272727,0.074074074074074
P08,2024_Qatar_GP,0.4,0,DRS-assisted battles,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.4,1,Time penalties,HIGHLIGHT,7,55,54,0.1272727272727272,0.1296296296296296
P08,2024_Qatar_GP,0.4,2,Lights-out race starts,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.4,3,Mirror checks defending,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.4,4,Race start launch,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.4,5,Weather conditions,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.4,6,Grand Prix wins,HIGHLIGHT,6,55,54,0.109090909090909,0.1111111111111111
P08,2024_Qatar_GP,0.4,7,Race start lights,HIGHLIGHT,1,55,54,0.0181818181818181,0.0185185185185185
P08,2024_Qatar_GP,0.4,8,Race control flags,HIGHLIGHT,3,55,54,0.0545454545454545,0.0555555555555555
P08,2024_Qatar_GP,0.4,9,Formula 1 milestones,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.4,10,Chicane moves,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.4,11,Team radio celebrations,HIGHLIGHT,0,55,54,0.0,0.0
P08,2024_Qatar_GP,0.4,12,Podium finishes,HIGHLIGHT,0,55,54,0.0,0.0
