fr_cluster,term,in_cluster,cluster_size,p_value,significant,weight
21,tenths lap,4,366,3.154397026864884e-06,True,0.0109289617486338
21,turn lap,4,366,3.154397026864884e-06,True,0.0109289617486338
21,slower,7,366,4.493646687596249e-06,True,0.0191256830601092
21,second,34,366,8.219820778021736e-06,True,0.0928961748633879
21,times,12,366,8.969464091894804e-06,True,0.0327868852459016
21,gap lap,3,366,1.0119148994535162e-05,True,0.0081967213114754
21,hot lap,3,366,1.0119148994535162e-05,True,0.0081967213114754
21,lap managed,3,366,1.0119148994535162e-05,True,0.0081967213114754
21,lap tenths,3,366,1.0119148994535162e-05,True,0.0081967213114754
21,quicker previous,3,366,1.0119148994535162e-05,True,0.0081967213114754
21,time wise,3,366,1.0119148994535162e-05,True,0.0081967213114754
21,seven,11,366,2.0720900828036428e-05,True,0.0300546448087431
21,closer closer,4,366,2.51584937115174e-05,True,0.0109289617486338
21,lap comes,3,366,3.982349615860359e-05,True,0.0081967213114754
21,lap quicker,3,366,3.982349615860359e-05,True,0.0081967213114754
21,point,17,366,4.174547358934529e-05,True,0.0464480874316939
21,tenth,7,366,5.50471397205403e-05,True,0.0191256830601092
21,half seconds,5,366,5.533878634109865e-05,True,0.0136612021857923
21,seconds quicker,4,366,6.365709649216258e-05,True,0.0109289617486338
21,time,34,366,9.696863184931348e-05,True,0.0928961748633879
21,lap going,3,366,9.795401623110308e-05,True,0.0081967213114754
21,lap seven,3,366,9.795401623110308e-05,True,0.0081967213114754
21,tenths second,7,366,0.0001569836757239,True,0.0191256830601092
21,matching,3,366,0.0001927536354353,True,0.0081967213114754
21,previous lap,3,366,0.0001927536354353,True,0.0081967213114754
22,season,40,50,5.5864779760224354e-64,True,0.8
22,long season,5,50,1.0338598104823684e-11,True,0.1
22,long,9,50,5.9475464104769615e-08,True,0.18
22,competitive season,2,50,2.576022542196549e-05,True,0.04
22,perfect season,2,50,2.576022542196549e-05,True,0.04
22,spoiled,2,50,2.576022542196549e-05,True,0.04
22,competitive,3,50,2.692477265438127e-05,True,0.06
22,highlights,2,50,8.554214162406102e-05,True,0.04
22,job today,2,50,8.554214162406102e-05,True,0.04
22,rest season,2,50,0.0001789582674576,True,0.04
23,weekend,77,1429,4.0262569726834e-29,True,0.0538838348495451
23,yeah,123,1429,3.015620563847872e-15,True,0.086074177746676
23,fans,15,1429,4.0361166132555133e-07,True,0.0104968509447165
23,fun,13,1429,8.177395874476941e-07,True,0.0090972708187543
23,oh,22,1429,4.23605913249546e-06,True,0.0153953813855843
23,exciting,6,1429,8.798798536079882e-06,True,0.0041987403778866
23,drama,11,1429,1.2742189720832138e-05,True,0.0076976906927921
23,let look,9,1429,1.5495190857906075e-05,True,0.0062981105668299
23,let,35,1429,1.8444130193879303e-05,True,0.0244926522043387
23,grateful,4,1429,5.121300805422582e-05,True,0.0027991602519244
23,don,45,1429,5.191941246015565e-05,True,0.0314905528341497
23,thing,23,1429,5.388561393179503e-05,True,0.0160951714485654
23,special,9,1429,5.966554127285789e-05,True,0.0062981105668299
23,going happen,7,1429,0.0001076548357011,True,0.0048985304408677
23,happen,13,1429,0.0001582091630354,True,0.0090972708187543
23,feeling,16,1429,0.0001967500828995,True,0.0111966410076976
24,corner,70,97,8.871759668575223e-111,True,0.7216494845360825
24,final corner,10,97,2.6284270564137043e-17,True,0.1030927835051546
24,corners,11,97,6.17713371868856e-13,True,0.1134020618556701
24,final,11,97,1.6261682623860812e-10,True,0.1134020618556701
24,couple corners,6,97,3.625603064865277e-10,True,0.0618556701030927
24,understeer,3,97,6.336248583112616e-06,True,0.0309278350515463
24,entry,4,97,1.1825255030225333e-05,True,0.0412371134020618
24,wall,5,97,3.5552300677655945e-05,True,0.0515463917525773
24,curb,3,97,5.049360322172973e-05,True,0.0309278350515463
24,fast corner,2,97,9.77277310378977e-05,True,0.0206185567010309
24,greedy,2,97,0.0001947221702927,True,0.0206185567010309
25,inside,21,495,1.466153808021812e-08,True,0.0424242424242424
25,stop,27,495,4.300839314258981e-06,True,0.0545454545454545
25,stopper,4,495,2.3857592216007704e-05,True,0.008080808080808
25,don think,10,495,0.0001251158352982,True,0.0202020202020202
25,dive,4,495,0.0001334150566774,True,0.008080808080808
25,inside line,5,495,0.0002289455282971,True,0.0101010101010101
26,battle,16,74,3.29480798010454e-16,True,0.2162162162162162
26,fight,14,74,1.8513879187451663e-15,True,0.1891891891891892
26,fighting,10,74,1.2138544672314025e-12,True,0.1351351351351351
26,attacking,5,74,1.5664152488970865e-08,True,0.0675675675675675
26,defend,6,74,1.9720706426363028e-08,True,0.081081081081081
26,fights way,4,74,2.3525838962238232e-08,True,0.054054054054054
26,defensive,4,74,2.363402417590629e-07,True,0.054054054054054
26,fights,4,74,5.956282970517435e-07,True,0.054054054054054
26,defence,3,74,4.461513002621391e-06,True,0.0405405405405405
26,defending,3,74,1.3021584496044065e-05,True,0.0405405405405405
26,trying fight,3,74,2.845568655793676e-05,True,0.0405405405405405
26,battle looking,2,74,0.0001131666860899,True,0.027027027027027
26,battling,3,74,0.0001957098949034,True,0.0405405405405405
27,past,48,1345,5.84433350474379e-09,True,0.0356877323420074
27,outside,36,1345,4.418535804770422e-07,True,0.0267657992565055
27,close,39,1345,4.33999429010374e-06,True,0.028996282527881
27,ahead,44,1345,5.4546216411752e-06,True,0.0327137546468401
27,corner,38,1345,4.199931340741036e-05,True,0.0282527881040892
27,inside,28,1345,9.655676417901429e-05,True,0.020817843866171
27,getting away,5,1345,0.0001456926150275,True,0.0037174721189591
28,team,85,692,3.0349106368292784e-42,True,0.1228323699421965
28,principal,8,692,1.472453195523576e-06,True,0.0115606936416184
28,team principal,8,692,1.472453195523576e-06,True,0.0115606936416184
28,run ended,4,692,2.803682332852641e-06,True,0.0057803468208092
28,strategy,16,692,2.9112934323118804e-06,True,0.0231213872832369
28,teammates,8,692,8.519688834607341e-06,True,0.0115606936416184
28,asking,7,692,2.607883914387192e-05,True,0.0101156069364161
28,role,4,692,3.935793021238397e-05,True,0.0057803468208092
28,winning run,3,692,6.865969811643339e-05,True,0.0043352601156069
28,smiles,4,692,8.884747129688712e-05,True,0.0057803468208092
29,podium,158,198,1.598760482816617e-278,True,0.797979797979798
29,trophy,22,198,8.650006321321666e-32,True,0.1111111111111111
29,career podium,12,198,4.334592245984257e-22,True,0.0606060606060606
29,career,18,198,2.463522935883667e-18,True,0.0909090909090909
29,podiums,10,198,3.780383993446578e-17,True,0.0505050505050505
29,podium year,9,198,1.8920351008770056e-16,True,0.0454545454545454
29,enjoy podium,7,198,2.7525565020041463e-14,True,0.0353535353535353
29,enjoy,9,198,2.0001076432173955e-11,True,0.0454545454545454
29,podium season,6,198,6.640394216907524e-11,True,0.0303030303030303
29,double podium,6,198,1.9726905832532943e-10,True,0.0303030303030303
29,podium time,6,198,4.883638337321868e-10,True,0.0303030303030303
29,gold medal,6,198,1.063925826514582e-09,True,0.0303030303030303
29,medal,6,198,1.063925826514582e-09,True,0.0303030303030303
29,fourth career,5,198,1.2563910076204326e-09,True,0.0252525252525252
29,podium today,5,198,1.2563910076204326e-09,True,0.0252525252525252
29,gold,6,198,6.7152815660913385e-09,True,0.0303030303030303
29,champagne,5,198,1.1503879482706353e-08,True,0.0252525252525252
29,podium finish,4,198,1.8386473901998734e-08,True,0.0202020202020202
29,underneath podium,4,198,1.8386473901998734e-08,True,0.0202020202020202
29,step podium,5,198,2.563714251318265e-08,True,0.0252525252525252
29,double,6,198,5.7774559926757754e-08,True,0.0303030303030303
29,fifth career,4,198,9.108671376390837e-08,True,0.0202020202020202
29,getting podium,4,198,2.707473592764842e-07,True,0.0202020202020202
29,season,15,198,6.837609952828483e-07,True,0.0757575757575757
29,196th,3,198,1.5909485853765365e-06,True,0.0151515151515151
29,cabinet,3,198,1.5909485853765365e-06,True,0.0151515151515151
29,fourth podium,3,198,1.5909485853765365e-06,True,0.0151515151515151
29,podium position,3,198,1.5909485853765365e-06,True,0.0151515151515151
29,trophy cabinet,3,198,1.5909485853765365e-06,True,0.0151515151515151
29,welcome podium,3,198,1.5909485853765365e-06,True,0.0151515151515151
29,largest trophy,4,198,3.653067595784363e-06,True,0.0202020202020202
29,fifth,9,198,5.047640313783487e-06,True,0.0454545454545454
29,192,3,198,6.308634919800149e-06,True,0.0151515151515151
29,podium places,3,198,6.308634919800149e-06,True,0.0151515151515151
29,time podium,3,198,6.308634919800149e-06,True,0.0151515151515151
29,trophies,3,198,6.308634919800149e-06,True,0.0151515151515151
29,year,17,198,7.555348073846615e-06,True,0.0858585858585858
29,largest,4,198,8.453461728173355e-06,True,0.0202020202020202
29,fourth,11,198,1.5364543802156413e-05,True,0.0555555555555555
29,podium second,3,198,1.563495722885451e-05,True,0.0151515151515151
29,interview,3,198,3.099916709843253e-05,True,0.0151515151515151
29,completes,3,198,5.377909000079297e-05,True,0.0151515151515151
29,underneath,4,198,7.686750464949847e-05,True,0.0202020202020202
29,step,5,198,9.961795535923312e-05,True,0.0252525252525252
29,fantastic,4,198,0.0001625033918523,True,0.0202020202020202
30,seconds,79,152,1.9107024792529e-91,True,0.5197368421052632
30,second,43,152,1.5023530884876143e-24,True,0.2828947368421052
30,gap,27,152,6.586787280353909e-24,True,0.1776315789473684
30,tenths,17,152,1.7555527820123534e-16,True,0.1118421052631579
30,quicker,14,152,5.72271007955492e-13,True,0.0921052631578947
30,half,14,152,2.615643114412745e-12,True,0.0921052631578947
30,tenths second,10,152,4.443545268519772e-11,True,0.0657894736842105
30,seconds away,8,152,5.358247671167044e-10,True,0.0526315789473684
30,gap seconds,7,152,1.2740376750428856e-09,True,0.0460526315789473
30,second away,6,152,1.1910147808902322e-08,True,0.0394736842105263
30,seconds ahead,5,152,1.3484989145373417e-08,True,0.0328947368421052
30,away,15,152,2.5574708643726053e-08,True,0.0986842105263157
30,seconds quicker,4,152,1.9874455459453067e-06,True,0.0263157894736842
30,half second,5,152,4.613930128077356e-06,True,0.0328947368421052
30,ahead,12,152,6.882505017947156e-06,True,0.0789473684210526
30,quicker ahead,3,152,7.069843428542386e-06,True,0.0197368421052631
30,46,3,152,1.4046114067734574e-05,True,0.0197368421052631
30,getting gap,3,152,1.4046114067734574e-05,True,0.0197368421052631
30,tenths quicker,4,152,1.7544740355076213e-05,True,0.0263157894736842
30,half seconds,4,152,2.7392052989444106e-05,True,0.0263157894736842
30,second half,4,152,2.7392052989444106e-05,True,0.0263157894736842
30,got gap,3,152,3.88106115922101e-05,True,0.0197368421052631
30,seconds clear,3,152,8.207003240654538e-05,True,0.0197368421052631
30,just seconds,3,152,0.0001917518091064,True,0.0197368421052631
31,gap,60,137,2.6191126409010032e-80,True,0.437956204379562
31,seconds,51,137,2.4948061017432905e-49,True,0.3722627737226277
31,tenths,19,137,3.9159822585477184e-20,True,0.1386861313868613
31,tenths second,14,137,6.741327175081066e-18,True,0.1021897810218978
31,gap seconds,8,137,1.0117710220802364e-11,True,0.0583941605839416
31,second,24,137,1.6175427925589467e-09,True,0.1751824817518248
31,separated,6,137,9.050979718222534e-09,True,0.0437956204379562
31,gaps,5,137,9.217718631966153e-08,True,0.0364963503649635
31,second gap,5,137,9.217718631966153e-08,True,0.0364963503649635
31,gap half,3,137,2.081265026405202e-06,True,0.0218978102189781
31,separated tenths,3,137,2.081265026405202e-06,True,0.0218978102189781
31,gap just,3,137,5.17218208261306e-06,True,0.0218978102189781
31,half,7,137,4.7025262553786056e-05,True,0.0510948905109489
31,local,3,137,6.0242211364815926e-05,True,0.0218978102189781
31,local time,3,137,6.0242211364815926e-05,True,0.0218978102189781
31,half second,4,137,7.315181574991764e-05,True,0.0291970802919708
31,seven seconds,3,137,0.000109135779056,True,0.0218978102189781
31,clock local,2,137,0.0001952292375165,True,0.0145985401459854
31,seconds faster,2,137,0.0001952292375165,True,0.0145985401459854
31,minute,4,137,0.0002001278380237,True,0.0291970802919708
31,seven,6,137,0.0002367952742453,True,0.0437956204379562
32,points,40,48,8.008851941933592e-63,True,0.8333333333333334
32,going points,3,48,7.49817947700342e-07,True,0.0625
32,way points,3,48,1.197309843450845e-06,True,0.0625
32,point,7,48,7.005811107260209e-06,True,0.1458333333333333
32,point currently,2,48,2.3722314023252877e-05,True,0.0416666666666666
32,couple points,2,48,7.878730186533494e-05,True,0.0416666666666666
32,points year,2,48,0.000117966289833,True,0.0416666666666666
32,currently,3,48,0.0001981523901939,True,0.0625
33,constructors,29,44,1.5666736976456413e-64,True,0.6590909090909091
33,championship,36,44,1.0293706290132305e-59,True,0.8181818181818182
33,constructors championship,25,44,6.877397446348375e-59,True,0.5681818181818182
33,win constructors,4,44,2.0052852274144718e-10,True,0.0909090909090909
33,points,10,44,5.238961488214432e-09,True,0.2272727272727272
33,position win,2,44,1.989792731755041e-05,True,0.0454545454545454
33,stands,3,44,4.629867991403724e-05,True,0.0681818181818181
33,championship year,2,44,6.610654236541523e-05,True,0.0454545454545454
33,context,2,44,9.899535264700776e-05,True,0.0454545454545454
33,crown,2,44,0.0001841790145725,True,0.0454545454545454
34,win,24,57,1.258800476275223e-27,True,0.4210526315789473
34,wins,7,57,3.0571239769585507e-10,True,0.1228070175438596
34,winner,8,57,2.200397041614922e-09,True,0.1403508771929824
34,won,7,57,1.3522518538477033e-07,True,0.1228070175438596
34,win number,3,57,3.024915094543907e-06,True,0.0526315789473684
34,fourth,7,57,3.373139015193681e-06,True,0.1228070175438596
34,win year,3,57,4.310941963759097e-06,True,0.0526315789473684
34,history,4,57,2.2124024644542253e-05,True,0.0701754385964912
34,title,4,57,2.8056990014224843e-05,True,0.0701754385964912
34,win row,2,57,3.35525941931187e-05,True,0.0350877192982456
34,10 points,2,57,6.695940415966042e-05,True,0.0350877192982456
34,going win,2,57,0.0002328345154439,True,0.0350877192982456
35,world,68,89,2.5429767119094607e-115,True,0.7640449438202247
35,champion,54,89,7.078662713277338e-99,True,0.6067415730337079
35,world champion,41,89,5.01132424364892e-75,True,0.4606741573033708
35,time world,26,89,6.289580824069845e-51,True,0.2921348314606741
35,time,42,89,1.9420410543359832e-32,True,0.4719101123595505
35,championship,27,89,1.500712749612551e-28,True,0.3033707865168539
35,world championship,19,89,3.556658948210846e-27,True,0.2134831460674157
35,seven time,11,89,1.977835532627417e-22,True,0.1235955056179775
35,time champion,8,89,2.1096935413981926e-16,True,0.0898876404494382
35,seven,11,89,9.5267505436924e-12,True,0.1235955056179775
35,got world,4,89,3.599008261959713e-09,True,0.0449438202247191
35,time winner,4,89,1.4813777427197789e-07,True,0.0449438202247191
35,title,6,89,3.039132421404515e-07,True,0.0674157303370786
35,win,11,89,4.354524905974898e-07,True,0.1235955056179775
35,winner circuit,3,89,5.650114276346386e-07,True,0.0337078651685393
35,fourth world,3,89,1.407130056693657e-06,True,0.0337078651685393
35,reigning world,3,89,1.407130056693657e-06,True,0.0337078651685393
35,championship leader,4,89,1.632147903875486e-06,True,0.0449438202247191
35,fourth,8,89,7.222446342442509e-06,True,0.0898876404494382
35,fourth title,3,89,7.789962266965447e-06,True,0.0337078651685393
35,reigning,3,89,1.1640322337411756e-05,True,0.0337078651685393
35,winner,6,89,1.9215780845354824e-05,True,0.0674157303370786
35,champions,3,89,2.269067950704566e-05,True,0.0337078651685393
35,2003,2,89,8.22214798729436e-05,True,0.0224719101123595
35,champion fourth,2,89,8.22214798729436e-05,True,0.0224719101123595
35,champion world,2,89,8.22214798729436e-05,True,0.0224719101123595
35,ll want,2,89,8.22214798729436e-05,True,0.0224719101123595
35,man time,2,89,8.22214798729436e-05,True,0.0224719101123595
35,title just,2,89,8.22214798729436e-05,True,0.0224719101123595
35,world title,2,89,8.22214798729436e-05,True,0.0224719101123595
35,leader,5,89,8.571699692344304e-05,True,0.0561797752808988
35,celebrate,3,89,0.0001514732984964,True,0.0337078651685393
35,man,6,89,0.0001574294913922,True,0.0674157303370786
35,better place,2,89,0.0001638779483182,True,0.0224719101123595
35,world champions,2,89,0.0001638779483182,True,0.0224719101123595
36,fifth,40,258,2.807810101215551e-45,True,0.1550387596899224
36,place,49,258,6.779188352842279e-27,True,0.189922480620155
36,position,43,258,2.442317601181406e-22,True,0.1666666666666666
36,sixth,21,258,1.483696247568335e-20,True,0.0813953488372093
36,seventh,19,258,1.9105339869788782e-20,True,0.0736434108527131
36,fourth,28,258,9.698728554725132e-20,True,0.1085271317829457
36,ninth,19,258,2.8093271389559853e-19,True,0.0736434108527131
36,eighth,16,258,1.4185011447550369e-15,True,0.0620155038759689
36,7th,9,258,8.672218598243842e-13,True,0.0348837209302325
36,fifth place,10,258,9.521526683014361e-13,True,0.0387596899224806
36,10th,11,258,1.9010585660106018e-10,True,0.0426356589147286
36,14th,9,258,2.1271668384501279e-10,True,0.0348837209302325
36,ninth position,7,258,4.9606760089618375e-09,True,0.0271317829457364
36,11th,9,258,9.07112363479862e-09,True,0.0348837209302325
36,fifth sixth,5,258,4.333962834810588e-08,True,0.0193798449612403
36,12th,7,258,6.837705754597724e-08,True,0.0271317829457364
36,fourth fifth,5,258,9.35430021706165e-07,True,0.0193798449612403
36,eighth position,5,258,3.057578901183554e-06,True,0.0193798449612403
36,goes fourth,3,258,3.532331478949081e-06,True,0.0116279069767441
36,5th,4,258,3.5601889072846835e-06,True,0.0155038759689922
36,eleventh,4,258,3.5601889072846835e-06,True,0.0155038759689922
36,13th,7,258,3.624265322010124e-06,True,0.0271317829457364
36,sixth place,5,258,5.849133098125156e-06,True,0.0193798449612403
36,18th,5,258,7.839317086762159e-06,True,0.0193798449612403
36,15th,5,258,3.322902530715572e-05,True,0.0193798449612403
36,fourth place,5,258,3.322902530715572e-05,True,0.0193798449612403
36,10th position,4,258,3.423287347113577e-05,True,0.0155038759689922
36,7th place,3,258,3.452738008886822e-05,True,0.0116279069767441
36,8th,3,258,3.452738008886822e-05,True,0.0116279069767441
36,seventh place,4,258,4.7351232914925785e-05,True,0.0155038759689922
36,10,11,258,5.32044205690912e-05,True,0.0426356589147286
36,ninth place,4,258,6.379582587270331e-05,True,0.0155038759689922
36,12th position,3,258,6.827317097524624e-05,True,0.0116279069767441
36,fifth position,3,258,0.0001868666482649,True,0.0116279069767441
36,goes,9,258,0.0002197825577347,True,0.0348837209302325
37,position,20,47,9.583022371714725e-20,True,0.425531914893617
37,eighth,10,47,1.3673049010922176e-15,True,0.2127659574468085
37,fourth,8,47,4.8115646207092957e-08,True,0.1702127659574468
37,eighth position,4,47,9.376357954581867e-08,True,0.0851063829787234
37,eighth place,3,47,8.99808967243897e-06,True,0.0638297872340425
37,fourth position,3,47,2.2325318702341164e-05,True,0.0638297872340425
38,drive,41,49,2.218371929157568e-80,True,0.8367346938775511
38,great drive,8,49,2.4862434545356572e-20,True,0.1632653061224489
38,great,12,49,1.4270073193172307e-11,True,0.2448979591836734
38,drives,5,49,2.115606690016595e-10,True,0.1020408163265306
38,sensational,5,49,2.115606690016595e-10,True,0.1020408163265306
38,brilliant drive,3,49,9.182795620425333e-08,True,0.0612244897959183
38,drive unrewarded,2,49,2.4730795299771e-05,True,0.0408163265306122
38,charging drive,2,49,4.936976264333775e-05,True,0.0408163265306122
38,unrewarded,2,49,8.21302040496528e-05,True,0.0408163265306122
38,going great,2,49,0.0001229666738958,True,0.0408163265306122
38,brilliance,2,49,0.0001718339127023,True,0.0408163265306122
39,gravel,40,44,1.3093809735803564e-101,True,0.9090909090909092
39,bit gravel,5,44,9.526295617170889e-14,True,0.1136363636363636
39,gravel trap,5,44,5.704766596517053e-13,True,0.1136363636363636
39,trap,5,44,5.704766596517053e-13,True,0.1136363636363636
39,wheel gravel,3,44,1.6536328056850633e-08,True,0.0681818181818181
39,goes,5,44,2.4802727939148613e-05,True,0.1136363636363636
40,racetrack,46,51,6.272958667286205e-100,True,0.9019607843137256
40,sector racetrack,6,51,1.5659286308102528e-14,True,0.1176470588235294
40,sector,6,51,3.082714300173347e-07,True,0.1176470588235294
40,philando,3,51,7.27945711175917e-06,True,0.0588235294117647
40,section racetrack,2,51,2.681060189265604e-05,True,0.0392156862745098
40,middle sector,3,51,4.4125382015799096e-05,True,0.0588235294117647
40,corners racetrack,2,51,5.351741813421905e-05,True,0.0392156862745098
41,race,604,732,0.0,True,0.825136612021858
41,race leader,40,732,1.379626762850539e-44,True,0.0546448087431694
41,races,46,732,2.161872544988864e-37,True,0.0628415300546448
41,leader,43,732,4.508186726522841e-36,True,0.0587431693989071
41,lap race,32,732,5.457773149585103e-34,True,0.0437158469945355
41,race control,25,732,3.0605035966184092e-24,True,0.0341530054644808
41,race pace,26,732,5.924632875362893e-24,True,0.0355191256830601
41,racing,53,732,7.1067374805504e-24,True,0.0724043715846994
41,race lead,21,732,1.80567131307828e-22,True,0.0286885245901639
41,control,28,732,4.966105342867511e-21,True,0.0382513661202185
41,fastest,37,732,8.292648315499687e-17,True,0.0505464480874316
41,fastest lap,29,732,8.697017940780586e-16,True,0.0396174863387978
41,win race,14,732,4.200468986475035e-14,True,0.0191256830601092
41,pace,47,732,1.0079565550917897e-13,True,0.064207650273224
41,start race,14,732,8.768415046410951e-13,True,0.0191256830601092
41,lead,36,732,2.972172476600198e-11,True,0.0491803278688524
41,good race,9,732,1.0135417896099716e-10,True,0.0122950819672131
41,second race,9,732,3.167068537954982e-10,True,0.0122950819672131
41,race win,8,732,5.028244954631775e-10,True,0.0109289617486338
41,race year,10,732,7.080233193637584e-10,True,0.0136612021857923
41,race start,10,732,1.436682073241034e-09,True,0.0136612021857923
41,win,38,732,2.0620348927815204e-09,True,0.0519125683060109
41,great race,7,732,3.006104892105372e-08,True,0.0095628415300546
41,race ve,6,732,4.4023931681274766e-08,True,0.0081967213114754
41,couple races,7,732,7.95644152078763e-08,True,0.0095628415300546
41,race winner,7,732,7.95644152078763e-08,True,0.0095628415300546
41,end race,11,732,1.0878296127273078e-07,True,0.0150273224043715
41,race resume,5,732,1.5153746209518744e-07,True,0.0068306010928961
41,time race,6,732,1.6960491072603517e-07,True,0.0081967213114754
41,lead race,8,732,2.070161583582517e-07,True,0.0109289617486338
41,new fastest,6,732,4.900741485318248e-07,True,0.0081967213114754
41,investigated race,5,732,8.765747414694704e-07,True,0.0068306010928961
41,resume,6,732,1.1800937979479817e-06,True,0.0081967213114754
41,away race,5,732,2.957951765939959e-06,True,0.0068306010928961
41,stop race,5,732,2.957951765939959e-06,True,0.0068306010928961
41,winning race,5,732,2.957951765939959e-06,True,0.0068306010928961
41,race belongs,4,732,3.5120055775686846e-06,True,0.0054644808743169
41,races want,4,732,3.5120055775686846e-06,True,0.0054644808743169
41,going race,6,732,4.817668052652272e-06,True,0.0081967213114754
41,race far,6,732,4.817668052652272e-06,True,0.0081967213114754
41,minutes time,5,732,7.605196524629832e-06,True,0.0068306010928961
41,want win,5,732,1.6499099494752344e-05,True,0.0068306010928961
41,fastest man,4,732,1.6953878039462672e-05,True,0.0054644808743169
41,got racing,4,732,1.6953878039462672e-05,True,0.0054644808743169
41,place race,4,732,1.6953878039462672e-05,True,0.0054644808743169
41,race leaders,4,732,1.6953878039462672e-05,True,0.0054644808743169
41,race today,4,732,1.6953878039462672e-05,True,0.0054644808743169
41,race trim,4,732,1.6953878039462672e-05,True,0.0054644808743169
41,way race,4,732,1.6953878039462672e-05,True,0.0054644808743169
41,belongs,5,732,3.1818105191556704e-05,True,0.0068306010928961
41,investigated,5,732,3.1818105191556704e-05,True,0.0068306010928961
41,ahead race,4,732,4.910848463544906e-05,True,0.0054644808743169
41,hard race,4,732,4.910848463544906e-05,True,0.0054644808743169
41,just race,4,732,4.910848463544906e-05,True,0.0054644808743169
41,pace race,4,732,4.910848463544906e-05,True,0.0054644808743169
41,trim,4,732,4.910848463544906e-05,True,0.0054644808743169
41,race track,6,732,5.353551228380401e-05,True,0.0081967213114754
41,going racing,5,732,5.62492519701572e-05,True,0.0068306010928961
41,change race,3,732,8.128679027478246e-05,True,0.0040983606557377
41,control race,3,732,8.128679027478246e-05,True,0.0040983606557377
41,looking race,3,732,8.128679027478246e-05,True,0.0040983606557377
41,night race,3,732,8.128679027478246e-05,True,0.0040983606557377
41,quicker race,3,732,8.128679027478246e-05,True,0.0040983606557377
41,race way,3,732,8.128679027478246e-05,True,0.0040983606557377
41,ready race,3,732,8.128679027478246e-05,True,0.0040983606557377
41,waiting race,3,732,8.128679027478246e-05,True,0.0040983606557377
41,minutes,10,732,0.0001103014377861,True,0.0136612021857923
41,half race,4,732,0.0001106425284614,True,0.0054644808743169
41,long race,4,732,0.0001106425284614,True,0.0054644808743169
41,winning,9,732,0.0001345816917978,True,0.0122950819672131
41,best lap,5,732,0.0001457158009883,True,0.0068306010928961
41,got race,5,732,0.0001457158009883,True,0.0068306010928961
41,leading,7,732,0.0001897505436756,True,0.0095628415300546
41,stage race,4,732,0.0002136798603982,True,0.0054644808743169
41,race going,5,732,0.0002185972865221,True,0.0068306010928961
42,laps,165,171,2.5413126649022056e-289,True,0.9649122807017544
42,couple laps,23,171,9.620602158825133e-37,True,0.1345029239766081
42,couple,24,171,4.441349542217689e-20,True,0.1403508771929824
42,laps time,6,171,2.7294840979537025e-11,True,0.0350877192982456
42,18 laps,6,171,8.709154857391555e-10,True,0.0350877192982456
42,15 laps,5,171,2.081305835555134e-09,True,0.0292397660818713
42,18,7,171,9.596691108753578e-09,True,0.0409356725146198
42,12 laps,4,171,5.049341547857253e-08,True,0.023391812865497
42,15,7,171,1.6310577639725714e-07,True,0.0409356725146198
42,miles,7,171,4.335485839484474e-07,True,0.0409356725146198
42,seven laps,4,171,6.902569854652696e-07,True,0.023391812865497
42,53,4,171,1.232635388569934e-06,True,0.023391812865497
42,laps ago,5,171,1.3808506368236365e-06,True,0.0292397660818713
42,40 laps,3,171,4.05886959669002e-06,True,0.0175438596491228
42,final laps,3,171,4.05886959669002e-06,True,0.0175438596491228
42,ticking,4,171,4.728563110537101e-06,True,0.023391812865497
42,10 laps,3,171,1.9992586638760103e-05,True,0.0175438596491228
42,13 laps,3,171,1.9992586638760103e-05,True,0.0175438596491228
42,fastest laps,3,171,1.9992586638760103e-05,True,0.0175438596491228
42,laps going,3,171,1.9992586638760103e-05,True,0.0175438596491228
42,half,8,171,2.518192283190925e-05,True,0.0467836257309941
42,40,3,171,3.472611600172076e-05,True,0.0175438596491228
42,57 laps,3,171,5.514763141147407e-05,True,0.0175438596491228
42,57,4,171,0.0001723272132314,True,0.023391812865497
43,brakes,37,108,1.1496754391023204e-64,True,0.3425925925925926
43,wheel,30,108,2.3480159215025557e-39,True,0.2777777777777778
43,steering,17,108,7.085008080752062e-30,True,0.1574074074074074
43,brake,15,108,4.244393976471218e-25,True,0.1388888888888889
43,steering wheel,13,108,6.985426629506678e-23,True,0.1203703703703703
43,braking,14,108,2.122648171236236e-19,True,0.1296296296296296
43,wheel wheel,11,108,1.177957746641115e-15,True,0.1018518518518518
43,went wheel,4,108,1.586277075689308e-09,True,0.037037037037037
43,brave brakes,4,108,2.3560083367342407e-08,True,0.037037037037037
43,late,8,108,4.7272878689078326e-08,True,0.074074074074074
43,brakes right,3,108,2.5490717236291133e-07,True,0.0277777777777777
43,brakes turn,3,108,1.0148698582245774e-06,True,0.0277777777777777
43,committed,4,108,1.5113299979080165e-06,True,0.037037037037037
43,brave,5,108,2.012176768044183e-06,True,0.0462962962962962
43,brake pedal,3,108,2.525336234924738e-06,True,0.0277777777777777
43,brakes just,3,108,2.525336234924738e-06,True,0.0277777777777777
43,engine braking,3,108,2.525336234924738e-06,True,0.0277777777777777
43,pedal,3,108,2.525336234924738e-06,True,0.0277777777777777
43,late brakes,3,108,8.756419782527758e-06,True,0.0277777777777777
43,turn,12,108,1.4510589942788771e-05,True,0.1111111111111111
43,confidence,4,108,2.127488453633616e-05,True,0.037037037037037
43,issue,5,108,3.421444247786958e-05,True,0.0462962962962962
