event_id,threshold,category_id,delta_all,delta_assigned
2024_SaoPaulo_GP,0.4,17,-0.02257217847769029,-0.030260380014074596
2024_SaoPaulo_GP,0.4,18,0.011581364829396326,0.0007037297677691817
2024_SaoPaulo_GP,0.4,19,0.015059055118110235,0.015247478301665493
2024_SaoPaulo_GP,0.4,20,0.00254265091863517,0.0009383063570255687
2024_SaoPaulo_GP,0.4,21,-0.01530511811023622,-0.022988505747126436
2024_SaoPaulo_GP,0.4,22,0.026000656167979003,0.02744546094299789
2024_SaoPaulo_GP,0.4,23,-0.0007709973753280835,-0.008444757213230118
2024_SaoPaulo_GP,0.4,24,-0.01784776902887139,-0.023926812104152005
2024_SaoPaulo_GP,0.4,25,-0.020111548556430447,-0.03190241613886934
2024_SaoPaulo_GP,0.4,26,0.020226377952755906,0.019704433497536946
2024_SaoPaulo_GP,0.4,27,0.0826771653543307,0.07131128313394323
2024_SaoPaulo_GP,0.4,28,0.010859580052493437,0.00961764015951208
2024_SaoPaulo_GP,0.4,29,0.024425853018372704,0.025334271639690358
2024_SaoPaulo_GP,0.4,30,0.007545931758530182,0.0002345765892563939
2024_SaoPaulo_GP,0.4,31,-0.012844488188976377,-0.02463054187192118
2024_SaoPaulo_GP,0.4,32,-0.0021817585301837274,-0.005395261552897022
2024_SaoPaulo_GP,0.4,33,0.023293963254593174,0.02134646962233169
2024_SaoPaulo_GP,0.45,0,-0.0015748031496062992,-0.0023112480739599386
2024_SaoPaulo_GP,0.45,1,0.017601706036745407,0.015263301006072691
2024_SaoPaulo_GP,0.45,2,0.008316929133858267,0.00868304178373969
2024_SaoPaulo_GP,0.45,3,-0.0010498687664041995,-0.0015408320493066256
2024_SaoPaulo_GP,0.45,4,-0.002099737532808399,-0.0030816640986132513
2024_SaoPaulo_GP,0.45,5,-0.04268372703412074,-0.06969092721834497
2024_SaoPaulo_GP,0.45,6,0.017880577427821523,0.005102873198586058
2024_SaoPaulo_GP,0.45,7,0.004117454068241469,0.002519713586513187
2024_SaoPaulo_GP,0.45,8,0.0045603674540682405,-0.0003534849995468145
2024_SaoPaulo_GP,0.45,9,-0.005331364829396326,-0.011347774857246442
2024_SaoPaulo_GP,0.45,10,0.0,0.0
2024_SaoPaulo_GP,0.45,11,-0.009973753280839895,-0.014637904468412942
2024_SaoPaulo_GP,0.45,12,0.00561023622047244,0.0011873470497598126
2024_SaoPaulo_GP,0.45,13,0.035203412073490814,0.030526602012145382
2024_SaoPaulo_GP,0.45,14,-0.014173228346456693,-0.020801232665639446
2024_SaoPaulo_GP,0.45,15,-0.0012959317585301833,-0.01247167588144657
2024_SaoPaulo_GP,0.45,16,0.030036089238845147,0.02646605637632557
2024_SaoPaulo_GP,0.45,17,-0.015748031496062992,-0.023112480739599383
2024_SaoPaulo_GP,0.45,18,0.014206036745406825,-0.0002900389739871334
2024_SaoPaulo_GP,0.45,19,0.015059055118110235,0.015054835493519441
2024_SaoPaulo_GP,0.45,20,-0.006299212598425197,-0.009244992295839754
2024_SaoPaulo_GP,0.45,21,-0.010580708661417323,-0.01905193510377957
2024_SaoPaulo_GP,0.45,22,0.026000656167979003,0.027589957400525694
2024_SaoPaulo_GP,0.45,23,0.001853674540682415,-0.007849179733526696
2024_SaoPaulo_GP,0.45,24,-0.01732283464566929,-0.025423728813559324
2024_SaoPaulo_GP,0.45,25,-0.018011811023622048,-0.03348137405963927
2024_SaoPaulo_GP,0.45,26,0.022851049868766404,0.02296746125260582
2024_SaoPaulo_GP,0.45,27,0.0858267716535433,0.06959122632103688
2024_SaoPaulo_GP,0.45,28,0.011384514435695537,0.009661923320946252
2024_SaoPaulo_GP,0.45,29,0.025475721784776903,0.026819541375872384
2024_SaoPaulo_GP,0.45,30,0.01227034120734908,0.0039155261488262455
2024_SaoPaulo_GP,0.45,31,-0.011269685039370078,-0.02710958034985951
2024_SaoPaulo_GP,0.45,32,-0.0016568241469816277,-0.005954862684673254
2024_SaoPaulo_GP,0.45,33,0.024868766404199473,0.022405510740505754
2025_Belgium_GP,0.35,0,0.010456299972429006,0.009651296416002299
2025_Belgium_GP,0.35,1,-0.004480286738351254,-0.005656108597285068
2025_Belgium_GP,0.35,2,-0.01747311827956989,-0.022058823529411766
2025_Belgium_GP,0.35,3,-0.004480286738351254,-0.005656108597285068
2025_Belgium_GP,0.35,4,-0.0031362007168458782,-0.003959276018099547
2025_Belgium_GP,0.35,5,-0.08019713261648745,-0.10124434389140272
2025_Belgium_GP,0.35,6,0.018527708850289495,0.009193420958126836
2025_Belgium_GP,0.35,7,-0.0062724014336917565,-0.007918552036199095
2025_Belgium_GP,0.35,8,0.022256685966363387,0.020999425411190115
2025_Belgium_GP,0.35,9,0.02912875654811139,0.02612583494936436
2025_Belgium_GP,0.35,10,-0.002688172043010753,-0.003393665158371041
2025_Belgium_GP,0.35,11,-0.01239316239316239,-0.01919485743015155
2025_Belgium_GP,0.35,12,0.004631927212572374,0.002298355239531709
2025_Belgium_GP,0.35,13,0.04914529914529915,0.04429720606191194
2025_Belgium_GP,0.35,14,0.011055969120485253,0.006859153917977447
2025_Belgium_GP,0.35,15,0.14265232974910397,0.13395101630395745
2025_Belgium_GP,0.35,16,0.00433553901295837,-0.0016250089779501556
2025_Belgium_GP,0.35,17,-0.01044940722360077,-0.020290167348990883
2025_Belgium_GP,0.35,18,-0.022546181417149154,-0.03556166056166056
2025_Belgium_GP,0.35,19,-0.0035842293906810036,-0.004524886877828055
2025_Belgium_GP,0.35,20,-0.0076164874551971325,-0.009615384615384616
2025_Belgium_GP,0.35,21,0.06856217259443066,0.06526071967248437
2025_Belgium_GP,0.35,22,-0.004480286738351254,-0.005656108597285068
2025_Belgium_GP,0.35,23,-0.020009649848359526,-0.028810242045536165
2025_Belgium_GP,0.35,24,-0.0007444168734491302,-0.004488975077210373
2025_Belgium_GP,0.35,25,0.010759580920871245,0.0029357897004955794
2025_Belgium_GP,0.35,26,-0.008064516129032258,-0.010180995475113122
2025_Belgium_GP,0.35,27,0.055576233802040256,0.03821913380736909
2025_Belgium_GP,0.35,28,-0.0031362007168458782,-0.003959276018099547
2025_Belgium_GP,0.35,29,-0.006720430107526882,-0.008484162895927601
2025_Belgium_GP,0.35,30,0.00672732285635512,-0.0021547080370609775
2025_Belgium_GP,0.35,31,-0.028074165977391784,-0.038991237520649286
2025_Belgium_GP,0.35,32,-0.009408602150537635,-0.011877828054298642
2025_Belgium_GP,0.35,33,-0.0007444168734491302,-0.004488975077210373
2025_Belgium_GP,0.4,0,0.01090432864626413,0.009925558312655087
2025_Belgium_GP,0.4,1,-0.002240143369175627,-0.003101736972704715
2025_Belgium_GP,0.4,2,-0.007168458781362007,-0.009925558312655087
2025_Belgium_GP,0.4,3,-0.0017921146953405018,-0.0024813895781637717
2025_Belgium_GP,0.4,4,-0.002688172043010753,-0.0037220843672456576
2025_Belgium_GP,0.4,5,-0.07078853046594982,-0.09801488833746898
2025_Belgium_GP,0.4,6,0.019423766197959748,0.006203473945409425
2025_Belgium_GP,0.4,7,-0.0062724014336917565,-0.008684863523573201
2025_Belgium_GP,0.4,8,0.022704714640198513,0.021091811414392057
2025_Belgium_GP,0.4,9,0.02912875654811139,0.024813895781637715
2025_Belgium_GP,0.4,10,-0.002240143369175627,-0.003101736972704715
2025_Belgium_GP,0.4,11,-0.005224703611800385,-0.012406947890818858
2025_Belgium_GP,0.4,12,0.005527984560242626,0.002481389578163771
2025_Belgium_GP,0.4,13,0.0518334711883099,0.04590570719602977
2025_Belgium_GP,0.4,14,-0.003432588916459884,-0.009925558312655087
2025_Belgium_GP,0.4,15,0.14444444444444446,0.1327543424317618
2025_Belgium_GP,0.4,16,0.006127653708298871,-0.0018610421836228325
2025_Belgium_GP,0.4,17,-0.0032809484422387653,-0.014888337468982632
2025_Belgium_GP,0.4,18,-0.017617866004962776,-0.0347394540942928
2025_Belgium_GP,0.4,19,-0.0035842293906810036,-0.004962779156327543
2025_Belgium_GP,0.4,20,-0.005376344086021506,-0.007444168734491315
2025_Belgium_GP,0.4,21,0.07035428728977117,0.0663771712158809
2025_Belgium_GP,0.4,22,-0.004480286738351254,-0.00620347394540943
2025_Belgium_GP,0.4,23,-0.019113592500689273,-0.03163771712158809
2025_Belgium_GP,0.4,24,-0.000296388199614004,-0.005583126550868487
2025_Belgium_GP,0.4,25,0.011655638268541497,0.0006203473945409418
2025_Belgium_GP,0.4,26,-0.007168458781362007,-0.009925558312655087
2025_Belgium_GP,0.4,27,0.059160463192721266,0.03535980148883376
2025_Belgium_GP,0.4,28,-0.0031362007168458782,-0.004342431761786601
2025_Belgium_GP,0.4,29,-0.005824372759856631,-0.008064516129032258
2025_Belgium_GP,0.4,30,0.008071408877860495,-0.0043424317617866
2025_Belgium_GP,0.4,31,-0.02762613730355666,-0.043424317617866005
2025_Belgium_GP,0.4,32,-0.009408602150537635,-0.013027295285359801
2025_Belgium_GP,0.4,33,0.0010476978218913711,-0.003722084367245658
2025_Belgium_GP,0.45,0,0.011800385993934383,0.011020936250294048
2025_Belgium_GP,0.45,1,-0.002240143369175627,-0.0035285815102328866
2025_Belgium_GP,0.45,2,-0.002688172043010753,-0.004234297812279464
2025_Belgium_GP,0.45,3,-0.0013440860215053765,-0.002117148906139732
2025_Belgium_GP,0.45,4,-0.002240143369175627,-0.0035285815102328866
2025_Belgium_GP,0.45,5,-0.05824372759856631,-0.09174311926605505
2025_Belgium_GP,0.45,6,0.02031982354563,0.0017407668783815528
2025_Belgium_GP,0.45,7,-0.005376344086021506,-0.008468595624558928
2025_Belgium_GP,0.45,8,0.02315274331403364,0.02133615619854152
2025_Belgium_GP,0.45,9,0.03002481389578164,0.02459421312632322
2025_Belgium_GP,0.45,10,-0.002240143369175627,-0.0035285815102328866
2025_Belgium_GP,0.45,11,0.0005996691480562449,-0.006621971300870385
2025_Belgium_GP,0.45,12,0.006424041907912877,0.00255234062573512
2025_Belgium_GP,0.45,13,0.05720981527433141,0.05228181604328393
2025_Belgium_GP,0.45,14,-0.0016404742211193826,-0.010150552811103272
2025_Belgium_GP,0.45,15,0.1489247311827957,0.13621500823335686
2025_Belgium_GP,0.45,16,0.007919768403639373,-0.00265819807104211
2025_Belgium_GP,0.45,17,0.0011993382961124899,-0.01324394260174077
2025_Belgium_GP,0.45,18,-0.01358560794044665,-0.03653258056927782
2025_Belgium_GP,0.45,19,-0.0035842293906810036,-0.0056457304163726185
2025_Belgium_GP,0.45,20,-0.002240143369175627,-0.0035285815102328866
2025_Belgium_GP,0.45,21,0.04720154397573753,0.04408374500117619
2025_Belgium_GP,0.45,22,-0.002688172043010753,-0.004234297812279464
2025_Belgium_GP,0.45,23,-0.015977391783843393,-0.03273347447659375
2025_Belgium_GP,0.45,24,0.0005996691480562449,-0.006621971300870385
2025_Belgium_GP,0.45,25,0.012999724290046873,-0.0022230063514467185
2025_Belgium_GP,0.45,26,-0.00492831541218638,-0.0077628793225123505
2025_Belgium_GP,0.45,27,0.06453680727874277,0.03355681016231474
2025_Belgium_GP,0.45,28,-0.0017921146953405018,-0.0028228652081863093
2025_Belgium_GP,0.45,29,-0.004032258064516129,-0.006351446718419196
2025_Belgium_GP,0.45,30,0.009863523573200993,-0.00716302046577276
2025_Belgium_GP,0.45,31,-0.025385993934381033,-0.04755351681957187
2025_Belgium_GP,0.45,32,-0.008064516129032258,-0.012702893436838392
2025_Belgium_GP,0.45,33,0.003735869864902123,-0.0016819571865443438
2025_Japan_GP,0.35,0,-0.015513897866839044,-0.01892744479495268
2025_Japan_GP,0.35,1,-0.004524886877828055,-0.005520504731861199
2025_Japan_GP,0.35,2,-0.005171299288946348,-0.006309148264984227
2025_Japan_GP,0.35,3,0.009113616956754212,0.009043795321397846
2025_Japan_GP,0.35,4,0.007820792134517623,0.007466508255151789
2025_Japan_GP,0.35,5,-0.01680672268907563,-0.02050473186119874
2025_Japan_GP,0.35,6,0.07497585928958478,0.07072186488590274
2025_Japan_GP,0.35,7,-0.002585649644473174,-0.0031545741324921135
2025_Japan_GP,0.35,8,0.0045887300789261565,0.003523290589536647
2025_Japan_GP,0.35,9,0.008531047746734018,0.006257937645950267
2025_Japan_GP,0.35,10,0.002649492845571276,0.0011573599901675627
2025_Japan_GP,0.35,11,0.02281596399243458,0.021610881232332336
2025_Japan_GP,0.35,12,-0.001228981621138485,-0.0035745012085706095
2025_Japan_GP,0.35,13,-0.0023941200411788655,-0.009146216559465771
2025_Japan_GP,0.35,14,-0.004979769685652044,-0.012300790691957886
2025_Japan_GP,0.35,15,-0.019264685931352603,-0.027653734278339955
2025_Japan_GP,0.35,16,0.0039423176678078636,0.0027346470564136183
2025_Japan_GP,0.35,17,-0.014093386642406253,-0.021344586013355725
2025_Japan_GP,0.35,18,0.05758656739048895,0.04743127534925641
2025_Japan_GP,0.35,19,0.008467204545635917,0.008255151788274817
2025_Japan_GP,0.35,20,0.0007102556122163955,-0.0012085706092015234
2025_Japan_GP,0.35,21,0.001420511224432791,-0.0024171412184030468
2025_Japan_GP,0.35,22,-0.003878474466709761,-0.00473186119873817
2025_Japan_GP,0.35,23,0.017708507904586335,0.013304518825023558
2025_Japan_GP,0.35,24,-0.010925167787912887,-0.015404154205416035
2025_Japan_GP,0.35,25,-0.010214912175696492,-0.016612724814617556
2025_Japan_GP,0.35,26,0.0013566680233346885,-0.0004199270760784947
2025_Japan_GP,0.35,27,0.037675469048018065,0.018988897537793425
2025_Japan_GP,0.35,28,0.003295905256689569,0.0019460035232905896
2025_Japan_GP,0.35,29,-0.007110536522301228,-0.008675078864353312
2025_Japan_GP,0.35,30,-0.0050436128867501415,-0.010303576549633334
2025_Japan_GP,0.35,31,-0.0036231016623173504,-0.012720717768036377
2025_Japan_GP,0.35,32,-0.011635423400129283,-0.014195583596214511
2025_Japan_GP,0.35,33,0.007302066125595537,0.0026834364373796507
2025_Japan_GP,0.4,0,-0.014867485455720749,-0.01957446808510638
2025_Japan_GP,0.4,1,-0.003878474466709761,-0.005106382978723404
2025_Japan_GP,0.4,2,-0.005171299288946348,-0.006808510638297872
2025_Japan_GP,0.4,3,0.009760029367872505,0.010109258194364578
2025_Japan_GP,0.4,4,0.009113616956754212,0.009258194364577345
2025_Japan_GP,0.4,5,-0.014221073044602456,-0.01872340425531915
2025_Japan_GP,0.4,6,0.07497585928958478,0.0713053479010926
2025_Japan_GP,0.4,7,-0.002585649644473174,-0.003404255319148936
2025_Japan_GP,0.4,8,0.00523514249004445,0.004151811385853939
2025_Japan_GP,0.4,9,0.009823872568970608,0.007452558941920647
2025_Japan_GP,0.4,10,0.003295905256689569,0.0015986198964922371
2025_Japan_GP,0.4,11,0.014995171857916954,0.014261069580218519
2025_Japan_GP,0.4,12,-0.0005825692100201903,-0.003507763082231167
2025_Japan_GP,0.4,13,0.0008379420144125974,-0.007119033927544566
2025_Japan_GP,0.4,14,-0.0036869448634154547,-0.013076480736055204
2025_Japan_GP,0.4,15,-0.016679036286879424,-0.02744105807935595
2025_Japan_GP,0.4,16,0.0045887300789261565,0.0033007475560667063
2025_Japan_GP,0.4,17,-0.01738929189909582,-0.02563542265669925
2025_Japan_GP,0.4,18,0.06081862944608042,0.0499252443933295
2025_Japan_GP,0.4,19,0.009113616956754212,0.009258194364577345
2025_Japan_GP,0.4,20,0.00523514249004445,0.004151811385853939
2025_Japan_GP,0.4,21,0.004652573280024257,0.000644048303622774
2025_Japan_GP,0.4,22,-0.003232062055591467,-0.00425531914893617
2025_Japan_GP,0.4,23,0.019647745137941215,0.014905117883841294
2025_Japan_GP,0.4,24,-0.010925167787912887,-0.01712478435882691
2025_Japan_GP,0.4,25,-0.0095684997645782,-0.018079355951696373
2025_Japan_GP,0.4,26,-0.00904977375565611,-0.011914893617021277
2025_Japan_GP,0.4,27,0.04026111869249123,0.017377803335250158
2025_Japan_GP,0.4,28,0.007174379723399331,0.006705002875215642
2025_Japan_GP,0.4,29,-0.006464124111182934,-0.00851063829787234
2025_Japan_GP,0.4,30,-0.003104375653395261,-0.009568717653824034
2025_Japan_GP,0.4,31,-0.002976689251199059,-0.014882116158711906
2025_Japan_GP,0.4,32,-0.01098901098901099,-0.01446808510638298
2025_Japan_GP,0.4,33,0.009887715770068708,0.004795859689476711
2025_Japan_GP,0.45,0,-0.013574660633484163,-0.019792648444863337
2025_Japan_GP,0.45,1,-0.0019392372333548805,-0.002827521206409048
2025_Japan_GP,0.45,2,-0.0006464124111182935,-0.000942507068803016
2025_Japan_GP,0.45,3,0.010406441778990798,0.011458193079305238
2025_Japan_GP,0.45,4,0.009113616956754212,0.009573178941699206
2025_Japan_GP,0.45,5,-0.012281835811247576,-0.017907634307257305
2025_Japan_GP,0.45,6,0.07497585928958478,0.07216911269691664
2025_Japan_GP,0.45,7,-0.0019392372333548805,-0.002827521206409048
2025_Japan_GP,0.45,8,0.00523514249004445,0.003918136528881108
2025_Japan_GP,0.45,9,0.011763109802325488,0.009721287195368251
2025_Japan_GP,0.45,10,0.003295905256689569,0.0010906153224720608
2025_Japan_GP,0.45,11,0.018873646324626715,0.020088864952201427
2025_Japan_GP,0.45,12,-0.0005825692100201903,-0.004564427090346034
2025_Japan_GP,0.45,13,0.009887715770068708,0.0032718459674161843
2025_Japan_GP,0.45,14,-0.0017477076300605743,-0.013693281271038103
2025_Japan_GP,0.45,15,-0.014739799053524544,-0.028921502625555404
2025_Japan_GP,0.45,16,0.006527967312281037,0.0058031506664871415
2025_Japan_GP,0.45,17,-0.026502908855850032,-0.03864278982092366
2025_Japan_GP,0.45,18,0.06663634114614506,0.05629460078093443
2025_Japan_GP,0.45,19,0.009113616956754212,0.009573178941699206
2025_Japan_GP,0.45,20,-0.004524886877828055,-0.006597549481621112
2025_Japan_GP,0.45,21,-0.0025218064433750707,-0.007391948296755083
2025_Japan_GP,0.45,22,-0.003232062055591467,-0.00471253534401508
2025_Japan_GP,0.45,23,0.02287980719353268,0.018500067321933482
2025_Japan_GP,0.45,24,-0.008985930554558007,-0.016817018984785242
2025_Japan_GP,0.45,25,-0.006982850120105022,-0.017611417799919215
2025_Japan_GP,0.45,26,-0.008403361344537815,-0.012252591894439209
2025_Japan_GP,0.45,27,0.04543241798143759,0.01794802746734886
2025_Japan_GP,0.45,28,-0.003232062055591467,-0.00471253534401508
2025_Japan_GP,0.45,29,-0.005817711700064641,-0.008482563619227144
2025_Japan_GP,0.45,30,-0.00245796324227697,-0.011013868318298103
2025_Japan_GP,0.45,31,-0.002330276840080761,-0.018257708361384135
2025_Japan_GP,0.45,32,-0.008403361344537815,-0.012252591894439209
2025_Japan_GP,0.45,33,0.015059015059015055,0.01081190251784031
