cluster_id,thematic_label,term,train_obs,train_z,train_p,train_q,train_log2fc,test_obs,test_z,test_p,test_q_subset_fdr,test_log2fc,replicated_strict,replicated_lenient,direction_ok
6,(no label),grands,5,7.386591148415467,0.0,0.0,2.0943923702749547,2,4.166405146402044,0.007,0.014,1.3028192719396576,True,True,True
6,(no label),grid,9,6.221798784323308,0.0,0.0,2.03268380973072,2,2.8563715079894263,0.043,0.07032291666666667,1.1456053222468996,False,True,True
6,(no label),italian,8,8.959375369168335,0.0,0.0,2.4120483416944163,1,2.5882352941176467,0.115,0.16192825112107626,0.8365012677171205,False,False,True
6,(no label),lead,39,8.60869335861169,0.0,0.0,1.717026511378411,15,5.368705159824146,0.0,0.0,1.6548875358643742,True,True,True
6,(no label),performance,5,4.647870766112435,0.0,0.0,1.6919886854478225,1,4.227046785676956,0.053,0.08279601990049751,0.9254945636363703,False,True,True
6,(no label),place,82,6.902883845230977,0.0,0.0,1.006096516941973,22,4.160780344469906,0.0,0.0,1.104157902156382,True,True,True
6,(no label),prix,248,52.77185564400954,0.0,0.0,3.4163823236698145,84,30.49395903373016,0.0,0.0,3.4344945723756948,True,True,True
6,(no label),retakes,5,5.929878955442267,0.0,0.0,1.8907508929532657,1,2.935267542630184,0.101,0.1454770642201835,0.8598757760909294,False,False,True
6,(no label),row,12,7.80511058977991,0.0,0.0,2.252596073779007,2,2.7063186985497136,0.049,0.07731658291457287,1.1129947130596405,False,True,True
6,(no label),saudi,5,6.543605031830359,0.0,0.0,2.0048170162977756,3,4.942720373830342,0.005,0.010466666666666668,1.6348674065474702,True,True,True
6,(no label),takes,19,5.8470718258794,0.0,0.0,1.577766999316952,10,5.928457284496169,0.0,0.0,1.8468432119385798,True,True,True
6,(no label),tour,4,5.233659843630969,0.0,0.0,1.7398538734910327,0,0.0,1.0,1.0,0.0,False,False,False
6,(no label),victories,9,9.202030786342839,0.0,0.0,2.4297313844218773,1,3.8565549228574296,0.063,0.09375355450236968,0.9118584031309824,False,True,True
6,(no label),victory,14,7.481736382105623,0.0,0.0,2.0665280769500813,9,7.84704451747042,0.0,0.0,2.282087830355571,True,True,True
6,(no label),win,27,9.122386516230744,0.0,0.0,2.1265804965651434,13,7.0937783727636665,0.0,0.0,2.163960468577712,True,True,True
6,(no label),winner,10,6.665955256640917,0.0,0.0,2.0665647024064975,3,4.006055456941875,0.004,0.008602739726027398,1.4829763279354193,True,True,True
6,(no label),wins,64,24.602933314195667,0.0,0.0,3.3170533719420763,24,16.52358771649456,0.0,0.0,3.230803761226197,True,True,True
6,(no label),won,9,4.360890298292091,0.0,0.0,1.592049082761427,3,2.3708192316245342,0.051,0.08007,1.0923401721467105,False,True,True
7,(no label),australian,3,10.408339756402995,0.0,0.0,1.8903051351740703,0,-0.20676766567910423,1.0,1.0,-0.05797006863732986,False,False,False
7,(no label),grand,37,18.90987408585276,0.0,0.0,3.12194585958887,28,16.90327882688244,0.0,0.0,3.0971213583056647,True,True,True
7,(no label),japanese,3,10.057962937129679,0.0,0.0,1.88496675705376,1,4.6069818940286655,0.042,0.06904712041884817,0.9392608421423214,False,True,True
7,(no label),place,17,4.467011585027682,0.0,0.0,1.3034126073545145,10,3.5559615010914176,0.004,0.008602739726027398,1.2988340727567425,True,True,True
7,(no label),prix,38,19.14140524334221,0.0,0.0,3.137444337475147,29,17.103431915367093,0.0,0.0,3.106560122683883,True,True,True
7,(no label),racing,7,8.738605467393716,0.0,0.0,2.376133138147302,2,2.723166922661563,0.054,0.08352709359605912,1.1350050170931527,False,True,True
7,(no label),underway,10,19.215428114981012,0.0,0.0,3.1248633429711643,8,14.971793806714201,0.0,0.0,2.8262329322632933,True,True,True
8,(no label),begins,4,11.048995598387375,0.0,0.0,2.149440579377228,1,3.260853543038346,0.077,0.11245581395348837,0.888968687611256,False,True,True
