cluster_id,term,is_bigram,is_whitelist,observed_count,null_mean,null_std,z_score,log2_fc,p_value,q_value_fdr
11,good weekend,True,False,2,0.038,0.19119623427254,10.261708382829726,1.5311560570253624,0.0,0.0
11,great,False,False,10,0.886,1.0034958893787258,9.082249460575836,2.5441019426242875,0.0,0.0
11,great job,True,False,4,0.068,0.2556873090319502,15.37815863793484,2.2270164478618955,0.0,0.0
11,guys,False,False,18,0.423,0.6943133298446746,25.315659723733326,3.7389918515791902,0.0,0.0
11,incredible,False,False,4,0.192,0.45070611267210475,8.44896462003473,2.068543859087288,0.0,0.0
11,job,False,False,18,0.355,0.6534332406604366,27.00352369917068,3.8096346618644388,0.0,0.0
11,job guys,True,False,3,0.035,0.1837797594948911,16.133441507101463,1.9503692322753996,0.0,0.0
11,job mate,True,False,2,0.02,0.13999999999999999,14.142857142857144,1.5563933485243853,0.0,0.0
11,love,False,False,7,0.258,0.6256484635959718,10.776019429904355,2.6688680777827978,0.0,0.0
11,lovely,False,False,3,0.177,0.40702702612971536,6.935657385807936,1.7648856796236427,0.0,0.0
11,mate,False,False,14,0.235,0.4997749493522059,27.542396868514125,3.6023795537985657,0.0,0.0
11,mega,False,False,2,0.055,0.22798026230355994,8.531440311311671,1.5077195017886957,0.0,0.0
11,nice,False,False,6,0.315,0.55657434364153,10.214268884196912,2.4122921225400265,0.0,0.0
11,really,False,False,12,1.206,1.1762499734325185,9.176620823634181,2.559006927211797,0.0,0.0
11,really good,True,False,5,0.118,0.4472985580124309,10.914410325159876,2.4240423125400534,0.0,0.0
11,really really,True,False,3,0.037,0.18876175460087247,15.69703569594974,1.9475841058488614,0.0,0.0
